SystemIndex,Millis,MeanIBI,MaxIBI,MinIBI,MeanNDVI,MaxNDVI,MinNDVI,MeanMNDWI,MaxMNDWI,MinMNDWI,MeanLST,MaxLST,MinLST,Cloud,Timestamp,Year,Month,Day,DOY,Sensor
2_LT05_126052_20010414,987217198553,-0.1841748387312889,0.3480842529992319,-0.7201197752041628,0.4674890537686518,0.7406130433082581,-0.2633390724658966,-0.2299917845060976,0.7921847246891651,-0.5957538994800694,38.65381622919245,50.77513165747894,25.60129322984153,33.0,2001-04-14 02:59:58.553,2001,4,14,104,LS5
1_2_LE07_126052_20010508,989291402354,-0.0441901111894686,0.1305964664712463,-0.2695319287364917,0.3592666649962286,0.6335740089416504,-0.0319432131946086,-0.3387354430270477,0.2554660529344073,-0.4745323741007195,23.013144312982018,31.867320502808184,20.00006411013544,14.0,2001-05-08 03:10:02.354,2001,5,8,128,LS7
2_LT05_126052_20010601,991364421677,-0.2325105088433788,0.2356702883834304,-1.3018125586979477,0.5415347565491345,0.8546366095542908,-0.5098206400871277,-0.2878014559204211,0.9751196172248804,-0.7071362372567193,39.063976223324566,54.60635731754758,32.60518490755277,3.0,2001-06-01 03:00:21.677,2001,6,1,152,LS5
2_LT05_126052_20010617,992746820696,-0.2502778268919478,0.150978223395739,-0.7309169611103099,0.5438315467752584,0.8437109589576721,-0.3899343609809875,-0.2658915387134625,0.793258426966292,-0.5640050697084916,26.71303386030124,38.671415190428434,20.492106898814143,29.0,2001-06-17 03:00:20.696,2001,6,17,168,LS5
1_2_LE07_126052_20010711,994820963341,-0.2453658713138476,0.185845910856714,-0.7776715295666237,0.5614607463334326,0.8808876872062683,-0.3917050659656524,-0.2946487705424334,0.8501070663811563,-0.630856395728917,35.465464426196725,49.40295439617592,25.727976309605936,10.0,2001-07-11 03:09:23.341,2001,7,11,192,LS7
2_LT05_126052_20010719,995511623531,-0.2204791102057045,0.1291256519302671,-0.6021370879642696,0.5330968473690343,0.8124601244926453,-0.3129629492759704,-0.2809420696650905,0.6452784503631961,-0.5983245149911817,25.901682454815408,39.15151840999789,20.77865123378092,6.0,2001-07-19 03:00:23.531,2001,7,19,200,LS5
2_LT05_126052_20010905,999658811552,,,,,,,,,,,,,55.0,2001-09-05 03:00:11.552,2001,9,5,248,LS5
1_2_LE07_126052_20011015,1003115294930,-0.3914292531430816,-0.3914292531430816,-0.3914292531430816,-0.3198263347148895,-0.3198263347148895,-0.3198263347148895,0.6370875995449373,0.6370875995449373,0.6370875995449373,20.67107090189387,20.67107090189387,20.67107090189387,25.0,2001-10-15 03:08:14.930,2001,10,15,288,LS7
1_2_LE07_126052_20011031,1004497697730,-0.1432571388223551,-0.0154930800710925,-0.2975648112362384,0.4088113378733397,0.6486333608627319,0.2157870084047317,-0.2306832432994275,-0.1665551839464883,-0.2801737511635122,21.85864491952984,24.0908187061616,20.000031509933933,53.0,2001-10-31 03:08:17.730,2001,10,31,304,LS7
1_2_LE07_126052_20011218,1008644920540,-0.1983943156691162,0.2109772917556344,-0.9339881865708628,0.4785042775468606,0.8759191036224365,-0.4868270456790924,-0.2631230156848809,0.91875,-0.670096249585131,29.163721596036183,38.36684046811945,24.97889251641135,26.0,2001-12-18 03:08:40.540,2001,12,18,352,LS7
1_2_LE07_126052_20020103,1010027319110,-0.1992520744152141,0.1819477434455454,-0.7993290204296836,0.4227168924424695,0.8045815825462341,-0.4114774167537689,-0.1868324577886936,0.8838709677419355,-0.6064781242446217,28.146260635472075,36.97568305303923,24.261183892079487,2.0,2002-01-03 03:08:39.110,2002,1,3,3,LS7
1_2_LE07_126052_20020204,1012792132270,-0.1223228557715498,0.1688517946745936,-0.5366291406655779,0.4204812034740833,0.66439288854599,-0.2356687933206558,-0.275485301795803,0.6572379367720467,-0.5576540755467196,32.41083698141118,40.44480932795739,28.45315197413146,16.0,2002-02-04 03:08:52.270,2002,2,4,35,LS7
1_2_LE07_126052_20020220,1014174530250,-0.1420308347049967,0.1811315420077456,-0.9079488522312672,0.4331650221743331,0.8095448613166809,-0.4830659627914428,-0.2790603367634915,0.9513677811550152,-0.7198941332157036,35.150622679442414,48.195824140464765,30.06886317204794,1.0,2002-02-20 03:08:50.250,2002,2,20,51,LS7
1_2_LE07_126052_20020308,1015556937240,-0.1389678387344254,0.1978276969189971,-0.7297021320199085,0.4099506401691332,0.7640326023101807,-0.3328038156032562,-0.2499709206782976,0.8356164383561643,-0.6942355889724312,39.258961551490486,57.989585176464175,32.27497358514961,8.0,2002-03-08 03:08:57.240,2002,3,8,67,LS7
1_2_LE07_126052_20020324,1016939330300,-0.1018808125084887,0.1605531940173104,-0.5030458341524772,0.365344146872462,0.7307916879653931,-0.2403335869312286,-0.2449192118924255,0.6699186991869919,-0.560067681895093,39.39145277822738,59.33277314779389,29.567924285614936,38.0,2002-03-24 03:08:50.300,2002,3,24,83,LS7
1_2_LE07_126052_20020409,1018321730710,-0.0100585087944674,0.0897508002150836,-0.1670725535498826,0.256338356151192,0.3937947452068329,0.1269649267196655,-0.2450633861764724,-0.0031678986272439,-0.3716794731064764,22.33230978687051,28.70023989966819,20.000021062283903,26.0,2002-04-09 03:08:50.710,2002,4,9,99,LS7
1_2_LE07_126052_20020425,1019704128300,-0.1213372714870147,0.6001390645633196,-0.7605973715253106,0.5195704450872966,0.8245908617973328,-0.6033349633216858,-0.390589472672985,0.6192365299761163,-0.6725904244198202,28.54290017259632,45.052750986926014,20.1071696507708,54.0,2002-04-25 03:08:48.300,2002,4,25,115,LS7
1_2_LE07_126052_20020612,1023851313210,-0.1355617857356064,0.1941665346634819,-0.5200321746833021,0.5169908296835135,0.7848896384239197,-0.2913836240768432,-0.371506134544502,0.6332225913621262,-0.5909831613253667,26.691266370229805,46.40856229359338,20.00178288279642,20.0,2002-06-12 03:08:33.210,2002,6,12,163,LS7
1_2_LE07_126052_20020628,1025233707570,-0.1405840203952882,0.1399660400046945,-0.4756747853626794,0.5035778031676397,0.8016095757484436,-0.2340619266033172,-0.3632846789943302,0.5593008739076155,-0.5709883858734297,21.885104563764177,30.938975046766476,20.025017567398837,49.0,2002-06-28 03:08:27.570,2002,6,28,179,LS7
1_2_LE07_126052_20020714,1026616103700,-0.2351546728500392,0.2427097763474584,-0.7656551252512895,0.5383376620782712,0.8799826502799988,-0.609981894493103,-0.2788889970129843,0.8154311649016641,-0.6122980719124543,33.70106779503493,43.56468030126024,21.06074714711048,43.0,2002-07-14 03:08:23.700,2002,7,14,195,LS7
1_2_LE07_126052_20020916,1032145670040,,,,,,,,,,,,,48.0,2002-09-16 03:07:50.040,2002,9,16,259,LS7
1_2_LE07_126052_20021002,1033528064460,-0.3009437531397669,0.1433774257386915,-0.8843894779692557,0.3018933257714523,0.8563106656074524,-0.4783197939395904,0.0308069504100753,0.9175824175824177,-0.5432791728212703,28.855016778728057,42.6204898268623,20.18936458232838,44.0,2002-10-02 03:07:44.460,2002,10,2,275,LS7
1_2_LE07_126052_20021018,1034910466820,-0.2513918965759469,0.2320581723643917,-0.8946374663855383,0.4218911402296163,0.8637393116950989,-0.4992381930351257,-0.1198594664477265,0.9521846661170652,-0.5963070238957278,32.85206735605767,49.28113431904228,25.21335070698302,18.0,2002-10-18 03:07:46.820,2002,10,18,291,LS7
1_2_LE07_126052_20021103,1036292872430,-0.16791744451729,0.1029852464158343,-0.4459888629607979,0.3350651928974549,0.7245774269104004,-0.3522633612155914,-0.1526684777566038,0.6794195250659629,-0.4362104039523394,32.06699725631378,43.82494824839955,20.019476760077737,45.0,2002-11-03 03:07:52.430,2002,11,3,307,LS7
1_2_LE07_126052_20021205,1039057696990,-0.3113077630948135,3.115671024325666,-4.396044380125422,0.5364060633227631,0.9714285731315612,-0.7037037014961243,-0.20541725083501,0.9855421686746988,-0.6650666666666666,31.19467661606539,42.27278518710949,26.69018422945277,18.0,2002-12-05 03:08:16.990,2002,12,5,339,LS7
1_2_LE07_126052_20021221,1040440099820,-0.2708645281750497,0.1701686054891346,-0.7620261837272089,0.4830269511733607,0.7947598099708557,-0.3795379400253296,-0.1317925495656418,0.8572687224669604,-0.5469183786785119,34.940907217260985,45.558162837951215,29.992834066674103,32.0,2002-12-21 03:08:19.820,2002,12,21,355,LS7
1_2_LE07_126052_20030106,1041822500440,-0.2346755037754892,0.1942818584760287,-1.3464430691053966,0.4876662929186104,0.8486599922180176,-0.5631951689720154,-0.2185793185698664,0.9760479041916168,-0.5997888067581837,34.0501460059845,44.85349334774571,29.940468685934437,1.0,2003-01-06 03:08:20.440,2003,1,6,6,LS7
1_2_LE07_126052_20030122,1043204910650,-0.1953636221444208,0.1232404011431878,-0.4647090807275839,0.3652701765192883,0.7186360955238342,-0.3198689818382263,-0.1201643770621798,0.6329113924050632,-0.5408997955010225,25.400123467292552,31.29696136646146,21.12754697783305,26.0,2003-01-22 03:08:30.650,2003,1,22,22,LS7
1_2_LE07_126052_20030207,1044587319600,-0.1854517593800585,0.1913556915553057,-0.9511850461953898,0.4414658822381858,0.8142311573028564,-0.4864433705806732,-0.2364533501657273,0.9850374064837903,-0.6415571284125379,33.24726013520184,43.49533567158716,28.40226924843131,0.0,2003-02-07 03:08:39.600,2003,2,7,38,LS7
1_2_LE07_126052_20030223,1045969721250,-0.156892957036488,0.2112092029159335,-0.64805756048419,0.4246360759064685,0.747154951095581,-0.3050847351551056,-0.2343970105526512,0.7521968365553603,-0.6487555245405908,35.69419568436113,45.85377196549564,29.320823995130127,15.0,2003-02-23 03:08:41.250,2003,2,23,54,LS7
1_2_LE07_126052_20030327,1048734520340,-0.1647874427217772,0.4093621842164459,-0.8942160020467034,0.4810947992648037,0.84159255027771,-0.4324758946895599,-0.285403785979403,0.9486581096849476,-0.8196706396142299,43.10048973686519,60.943654256655975,36.0290411496884,5.0,2003-03-27 03:08:40.340,2003,3,27,86,LS7
1_2_LE07_126052_20030412,1050116927180,-0.1620897166945417,0.1900923490349192,-0.7910166981291266,0.4720556825425317,0.7801067233085632,-0.3262233436107635,-0.2736575674689345,0.8286537077033838,-0.6248159831756046,41.058226764221146,52.11540841767487,35.52355618756468,7.0,2003-04-12 03:08:47.180,2003,4,12,102,LS7
1_2_LE07_126052_20030717,1058411315040,-0.2701376815158527,0.1169609589853615,-0.845923950816856,0.5034493429809965,0.863179087638855,-0.3562807440757751,-0.1998316188366338,0.9067501739735558,-0.5623869801084991,27.46003785786616,38.17244077253264,20.26571995216,16.0,2003-07-17 03:08:35.040,2003,7,17,198,LS7
1_2_LE07_126052_20031005,1065323290880,,,,,,,,,,,,,48.0,2003-10-05 03:08:10.880,2003,10,5,278,LS7
1_2_LE07_126052_20031106,1068088106530,-0.2400755833350756,0.1815468087176229,-0.9368722917244696,0.5309976674428749,0.8377940058708191,-0.4162473082542419,-0.2523420664361979,0.933481152993348,-0.6660911602209945,37.593954166766125,51.71231525040258,33.83986830304059,2.0,2003-11-06 03:08:26.530,2003,11,6,310,LS7
2_LT05_126052_20031130,1070161111750,-0.2192575272462974,0.2023810040436935,-0.8901483539838385,0.5015332767533007,0.8141976594924927,-0.3244680762290954,-0.2477257123102355,0.9304347826086956,-0.6833533573621678,29.816051782258707,36.93193678973239,25.789409013098293,8.0,2003-11-30 02:58:31.750,2003,11,30,334,LS5
2_LT05_126052_20031216,1071543517180,-0.1883244262915422,0.1868836983074998,-0.7231735739155298,0.4824537525346519,0.8193351030349731,-0.3520518243312835,-0.2669041650821066,0.847900113507378,-0.6888888888888888,23.54607233594017,29.96994986631023,20.01655450044592,37.0,2003-12-16 02:58:37.180,2003,12,16,350,LS5
1_2_LE07_126052_20031224,1072235333500,-0.209637548019469,3.728558497895568,-1.3759508025768636,0.4902532876203601,0.8726845979690552,-0.6270022988319397,-0.2754089846537111,0.9499999999999998,-0.8457273320287019,31.62774021625929,46.44492577124584,25.960787036652903,0.0,2003-12-24 03:08:53.500,2003,12,24,358,LS7
1_2_LE07_126052_20040109,1073617736640,-0.1790456631253093,0.1865348203262053,-0.7369308434693426,0.4131858592565879,0.778380811214447,-0.3986928164958954,-0.2026871294435984,0.8588235294117648,-0.6320124320124321,30.76600833256016,42.8421366638629,26.321638578430623,24.0,2004-01-09 03:08:56.640,2004,1,9,9,LS7
1_2_LE07_126052_20040125,1075000144040,-0.1301305609320282,0.1435984059033968,-0.5832372020987557,0.4469556698270513,0.8096420168876648,-0.3661119639873504,-0.3087545043928964,0.7071240105540898,-0.6097105508870214,26.725376176170897,37.8442179736536,20.026196690792062,41.0,2004-01-25 03:09:04.040,2004,1,25,25,LS7
2_LT05_126052_20040202,1075690732780,-0.1479231063107605,0.1631495325013745,-0.8666713364320243,0.4254426817978509,0.7521215677261353,-0.3020243048667907,-0.2501838115229751,0.934959349593496,-0.5793862575050034,36.52774979917039,48.76043104829745,29.98891332322825,19.0,2004-02-02 02:58:52.780,2004,2,2,33,LS5
1_2_LE07_126052_20040210,1076382548270,-0.1376307426897531,0.2162280320373748,-0.964964198526258,0.4144558280487044,0.7292225360870361,-0.3121107220649719,-0.2651010549839505,0.9704209328782708,-0.7277104433006807,30.53799436508468,41.86601938679888,20.207195845056503,4.0,2004-02-10 03:09:08.270,2004,2,10,41,LS7
2_LT05_126052_20040218,1077073137680,-0.1336405427263589,0.1640666795450643,-0.64029260326618,0.3826032033159818,0.6676056385040283,-0.1233521625399589,-0.2215287801108571,0.6846715328467152,-0.53959949485838,31.56718183263333,40.99654204869762,26.50375358528754,28.0,2004-02-18 02:58:57.680,2004,2,18,49,LS5
1_2_LE07_126052_20040226,1077764947610,-0.1128585183452511,0.2310952717153966,-0.5882762549915316,0.3973859076565603,0.7102404832839966,-0.2163616865873336,-0.2750942010461391,0.6709062003179651,-0.7052524222335543,34.004263709079105,44.64855665110281,27.74084486201093,20.0,2004-02-26 03:09:07.610,2004,2,26,57,LS7
2_LT05_126052_20040305,1078455542420,-0.1169815237437185,0.1143748908501116,-0.5348685459920098,0.3362304627860167,0.6410550475120544,-0.1343283653259277,-0.1942029169290856,0.676590776415645,-0.4662486938349007,37.30988382649663,48.47982182777332,30.415324697116887,56.0,2004-03-05 02:59:02.420,2004,3,5,65,LS5
1_2_LE07_126052_20040329,1080529758190,-0.0874215854373283,0.1865635222535187,-0.7629426446837227,0.3911121307182874,0.7433547377586365,-0.2048066854476928,-0.2971962066508284,0.8434296365330848,-0.6786237188872621,42.11136498685093,57.52724330857603,33.00010457071795,11.0,2004-03-29 03:09:18.190,2004,3,29,89,LS7
2_LT05_126052_20040406,1081220365790,-0.1035145631706403,0.2211049810823473,-0.5306174893658804,0.3063876291470184,0.6292737126350403,-0.1040723994374275,-0.1686528560242868,0.6204559457794209,-0.5313164349959116,32.37559543890627,48.05471545089796,20.953094438162797,17.0,2004-04-06 02:59:25.790,2004,4,6,97,LS5
1_2_LE07_126052_20040414,1081912152110,-0.080902747822754,0.4293948669756749,-0.6648597465509408,0.4112631966866376,0.7596361041069031,-0.2143413871526718,-0.327097030652077,0.7542120911793854,-0.76056338028169,37.82235372272747,52.39298464642894,29.618194465111856,6.0,2004-04-14 03:09:12.110,2004,4,14,105,LS7
2_LT05_126052_20040422,1082602794930,-0.0511043570629067,0.3339484266300955,-0.36539843252298,0.3804555425324578,0.6731366515159607,0.057746272534132,-0.3305556931055735,0.1718667371760973,-0.7122554685159025,29.857892673080865,44.51879164047512,20.8089638229784,22.0,2004-04-22 02:59:54.930,2004,4,22,113,LS5
2_LT05_126052_20040524,1085367648740,-0.1149416214147521,0.3748268776495834,-0.5244735704714583,0.4747589394330002,0.8145942091941833,-0.2732278108596802,-0.3489532285557585,0.6963761018609207,-0.8773173135589243,33.89741353326919,53.06583429569207,20.510633956535628,17.0,2004-05-24 03:00:48.740,2004,5,24,145,LS5
2_LT05_126052_20040625,1088132505690,-0.1943283747360187,0.3598794033878754,-0.663682886782674,0.5330380317203779,0.8439086079597473,-0.2637206017971039,-0.3285552306040824,0.7232786885245901,-0.7898693395382138,34.835121395492635,45.804556181141606,28.122471091455225,17.0,2004-06-25 03:01:45.690,2004,6,25,177,LS5
2_LT05_126052_20040828,1093662203180,-0.180073090474829,0.1210874379590801,-0.4259165684912142,0.61661768233389,0.790486752986908,0.0040000001899898,-0.4321015163029046,0.2962356792144026,-0.55134074558535,21.913796171920108,27.358839365349013,20.35897364966678,33.0,2004-08-28 03:03:23.180,2004,8,28,241,LS5
1_2_LE07_126052_20040905,1094353724160,-0.2280976843221875,0.4307679788566512,-0.9111806495419952,0.4930992790894589,0.834854006767273,-0.3815726041793823,-0.2449627143524952,0.9380234505862648,-0.8636723663979872,34.641502862010185,50.21384386720865,27.107921624306528,10.0,2004-09-05 03:08:44.160,2004,9,5,249,LS7
1_2_LE07_126052_20041007,1097118510610,-0.290068339504816,0.3467827585731954,-0.8075159686402993,0.5321529710247712,0.8715229034423828,-0.4175438582897186,-0.1619296759190097,0.8878143133462283,-0.809790969143064,34.83478946028607,43.855456633834365,27.429772437247948,29.0,2004-10-07 03:08:30.610,2004,10,7,281,LS7
2_LT05_126052_20041015,1097809471090,-0.2681349335640182,0.4028247083208583,-1.243964544961099,0.4725171170061896,0.8376880288124084,-0.424477607011795,-0.1498901831127729,0.9810426540284362,-0.7571604287471445,38.06768343281792,53.499083083106086,32.609869739676185,11.0,2004-10-15 03:04:31.090,2004,10,15,289,LS5
1_2_LE07_126052_20041023,1098500926000,-0.1423869675277568,0.1239189127301259,-0.4533147905615986,0.384666667339314,0.7357041835784912,-0.2601338028907776,-0.2287072037971531,0.5377302436125966,-0.480940794809408,22.409408627934635,32.96508921918564,20.000450924244547,28.0,2004-10-23 03:08:46.000,2004,10,23,297,LS7
1_2_LE07_126052_20041108,1099883336920,-0.2364882370051759,0.4233355986023373,-0.9281898220031762,0.4632680210186963,0.8522703647613525,-0.4807692170143127,-0.1948233387614102,0.9533333333333334,-0.8629779702855014,33.07642439725316,44.92822391532405,28.012391476748235,22.0,2004-11-08 03:08:56.920,2004,11,8,313,LS7
2_LT05_126052_20041116,1100574305390,-0.2521484577052553,0.1286909958930117,-0.8302471446957435,0.4934219965262809,0.8483364582061768,-0.4115138649940491,-0.1784240625810033,0.913640824337586,-0.5313865256380778,37.496551259635886,50.548171608711925,31.367424118457507,37.0,2004-11-16 03:05:05.390,2004,11,16,321,LS5
1_2_LE07_126052_20041124,1101265744020,-0.2042603767385742,0.1930246084798278,-0.867529760702433,0.4917691916847629,0.8746867179870605,-0.4723756909370422,-0.2703853616295827,0.9400499583680264,-0.6807980049875312,29.32652413269822,39.78986936410831,23.50279232735545,3.0,2004-11-24 03:09:04.020,2004,11,24,329,LS7
2_LT05_126052_20041202,1101956727690,-0.1923781897971539,0.0847685145551345,-0.439361143179696,0.4945714937856062,0.8133333325386047,-0.2894280850887298,-0.2712072088938558,0.6199484092863283,-0.5167910447761195,22.255984141445115,26.48534477884641,20.78929859135735,22.0,2004-12-02 03:05:27.690,2004,12,2,337,LS5
2_LT05_126052_20041218,1103339146090,-0.2275966618966297,0.1701579551338375,-0.7840798867710325,0.4243410771437727,0.7875178456306458,-0.3908477127552032,-0.1583709513736278,0.9057239057239058,-0.5879737455007411,25.567615039051358,33.56689337007401,20.202058535851563,16.0,2004-12-18 03:05:46.090,2004,12,18,353,LS5
1_2_LE07_126052_20041226,1104030559920,-0.183113649906896,0.1925236920219829,-0.60317225491444,0.4856609250948689,0.8438125848770142,-0.4679040908813476,-0.2800407252833286,0.7513283740701381,-0.6648748272154815,28.06216763662237,38.86598104929243,24.034102581034745,7.0,2004-12-26 03:09:19.920,2004,12,26,361,LS7
2_LT05_126052_20050103,1104721559200,-0.2003869588564324,0.1965532790258214,-1.1287762610494048,0.4433696903342392,0.799705445766449,-0.4072398245334625,-0.2184405719245044,0.9903069466882068,-0.642156074014481,30.622830575997803,38.99455686286058,27.49491980318419,2.0,2005-01-03 03:05:59.200,2005,1,3,3,LS5
1_2_LE07_126052_20050111,1105412965170,-0.1821853622436157,0.1745354492494083,-0.7024992129571429,0.3905438186342169,0.7741348147392273,-0.4243759214878082,-0.1739266092230154,0.8752598752598751,-0.5349238286864042,30.1745175414404,42.20620897349352,25.95880053737824,9.0,2005-01-11 03:09:25.170,2005,1,11,11,LS7
2_LT05_126052_20050119,1106103971460,-0.1639021651324523,0.1929644966775708,-0.8545695014360295,0.4364375704372109,0.7888792157173157,-0.3380281627178192,-0.2496037180570716,0.9373737373737372,-0.6564324731587869,36.34982710854192,45.003908722899496,31.52927639797838,1.0,2005-01-19 03:06:11.460,2005,1,19,19,LS5
1_2_LE07_126052_20050127,1106795365780,-0.1680575008671933,0.1584931154278349,-0.6795756408780494,0.349150971345264,0.6458560228347778,-0.3374175429344177,-0.1229901280547369,0.768324607329843,-0.591281451141018,32.595177138676625,41.302964513601296,28.49353386726159,22.0,2005-01-27 03:09:25.780,2005,1,27,27,LS7
1_2_LE07_126052_20050228,1109560181960,-0.1227251527318908,0.160605179801291,-0.722468265376037,0.4328553250618695,0.7223679423332214,-0.1973816752433776,-0.2735764510572745,0.7697594501718213,-0.5362688789619231,36.89168019021608,44.29873874617044,31.754157020606385,37.0,2005-02-28 03:09:41.960,2005,2,28,59,LS7
2_LT05_126052_20050308,1110251214330,-0.1122400810187622,0.4020382912679227,-0.662594221216889,0.389795027097659,0.7391475439071655,-0.3342354595661163,-0.2642676266829337,0.7777777777777778,-0.9070321811680572,35.392252432129666,46.33841229950991,29.63082055116331,5.0,2005-03-08 03:06:54.330,2005,3,8,67,LS5
1_2_LE07_126052_20050316,1110942583750,-0.0951042809227557,0.198226418487068,-0.5666880303209749,0.3981240117869889,0.6884779334068298,-0.2548672556877136,-0.2962551802083693,0.6431273644388399,-0.5954946131243879,40.09644360957557,54.46634256242487,32.051027005646915,8.0,2005-03-16 03:09:43.750,2005,3,16,75,LS7
2_LT05_126052_20050409,1113016027940,-0.1216777626408541,0.1320051137276381,-0.4915454347393024,0.4003187188099359,0.7083480358123779,-0.2185557186603546,-0.2534101693210294,0.648424543946932,-0.4881125667151868,27.66907346808459,41.07366403196124,20.81350128927818,41.0,2005-04-09 03:07:07.940,2005,4,9,99,LS5
1_2_LE07_126052_20050417,1113707374210,-0.1198277395598842,0.2070328368909963,-0.8076639024222017,0.4601438013876008,0.7927858829498291,-0.2329941093921661,-0.3300176682297343,0.768595041322314,-0.6662391792241104,43.51397265970961,60.04602088048063,33.406772802916066,17.0,2005-04-17 03:09:34.210,2005,4,17,107,LS7
2_LT05_126052_20050425,1114398431250,-0.1193218292806965,0.2212276880161137,-0.5940017671347176,0.3764258501971713,0.6948529481887817,-0.1908876597881317,-0.2269235000094591,0.7381615598885795,-0.6117980038730821,33.998134501044554,47.63316569453593,24.34950930976936,35.0,2005-04-25 03:07:11.250,2005,4,25,115,LS5
1_2_LE07_126052_20050519,1116472178060,-0.0935547067935955,0.3724967574485973,-1.108600335505611,0.4635334397921244,0.872097909450531,-0.8381374478340149,-0.3744003971853095,0.8870636550308008,-0.8902698360190917,37.59269149243031,55.45469466684864,20.689885651255054,21.0,2005-05-19 03:09:38.060,2005,5,19,139,LS7
2_LT05_126052_20050527,1117163245290,,,,,,,,,,,,,52.0,2005-05-27 03:07:25.290,2005,5,27,147,LS5
2_LT05_126052_20050612,1118545653320,-0.1123249448747444,0.3612285969239097,-0.4715658167664901,0.4435419943185097,0.8204261064529419,-0.2871943712234497,-0.3205892132004393,0.7161172161172161,-0.8743264139449884,35.91549491976295,48.276781911640114,27.072386016450253,16.0,2005-06-12 03:07:33.320,2005,6,12,163,LS5
2_LT05_126052_20050714,1121310466100,-0.2064141161907818,0.1673476318559634,-0.7003764585686194,0.4271505578883796,0.7705988883972168,-0.3054114282131195,-0.1934445202826253,0.8208057726999399,-0.5467573475831917,29.82841098556929,41.33041965800141,21.00747798303638,26.0,2005-07-14 03:07:46.100,2005,7,14,195,LS5
2_LT05_126052_20050831,1125457687990,-0.0372978282649063,-0.0171397753930926,-0.0712142990459205,0.1418287996202707,0.251416802406311,0.0565795116126537,-0.1218564374781288,-0.0193917125944069,-0.2386676684197346,20.531201964126883,20.546038616373263,20.51064504376376,50.0,2005-08-31 03:08:07.990,2005,8,31,243,LS5
2_LT05_126052_20051002,1128222486500,-0.302830631668004,0.4147305093421035,-1.0239705914341026,0.3690946258186461,0.8264316916465759,-0.4961694478988647,-0.0263127283835663,0.9791258969341162,-0.8398417736074697,32.50252236250594,44.71276927750876,27.6259769234577,23.0,2005-10-02 03:08:06.500,2005,10,2,275,LS5
1_2_LE07_126052_20051010,1128913743920,-0.2822989989170474,0.4265734164276467,-0.83622971261211,0.364182147132521,0.865653932094574,-0.5564808249473572,-0.0251133391614222,0.90893470790378,-0.7511601435951317,28.56937581836287,38.900018194866334,20.01978662741169,46.0,2005-10-10 03:09:03.920,2005,10,10,283,LS7
2_LT05_126052_20051018,1129604884220,,,,,,,,,,,,,34.0,2005-10-18 03:08:04.220,2005,10,18,291,LS5
1_2_LE07_126052_20051026,1130296157950,-0.2030950362974451,0.1526277509778457,-0.5219292513605122,0.4010139957482123,0.80677330493927,-0.4204724431037903,-0.1610555319197644,0.7307366638441999,-0.5170336909467346,21.77817788611677,32.21019897849243,20.00013130592788,28.0,2005-10-26 03:09:17.950,2005,10,26,299,LS7
1_2_LE07_126052_20051111,1131678568630,-0.2416166738537248,0.5859211831168157,-0.8736753777596958,0.4706877291972597,0.8891180753707886,-0.6114087700843811,-0.1825325934302075,0.9414414414414414,-0.8675880100849753,33.920293036529024,46.21211849861078,23.23427028405524,28.0,2005-11-11 03:09:28.630,2005,11,11,315,LS7
2_LT05_126052_20051119,1132369711470,,,,,,,,,,,,,22.0,2005-11-19 03:08:31.470,2005,11,19,323,LS5
2_LT05_126052_20060207,1139281822560,-0.1689772300299124,0.2108414174810238,-0.8094210920941252,0.4134470964805808,0.7542324662208557,-0.2935593128204345,-0.2071531738216122,0.8966165413533834,-0.6296160205768877,35.962361008788605,48.40017393157973,31.852288970248992,4.0,2006-02-07 03:10:22.560,2006,2,7,38,LS5
1_2_LE07_126052_20060215,1139973005200,-0.1732496200143605,0.1792210257493091,-0.9738599084593856,0.4278313974688891,0.7501794695854187,-0.3139974772930145,-0.2208573658235717,0.9657924743443558,-0.6098547527118955,32.52927363129737,48.18284642992194,26.21145963316877,35.0,2006-02-15 03:10:05.200,2006,2,15,46,LS7
2_LT05_126052_20060223,1140664243740,-0.1735577595900977,0.230503277060243,-0.8720050608740757,0.4470834076830704,0.8213849067687988,-0.4304312467575073,-0.2498282242622053,0.8978102189781023,-0.6724643345710377,36.70002850318744,47.19622713523012,31.637217112277483,10.0,2006-02-23 03:10:43.740,2006,2,23,54,LS5
1_2_LE07_126052_20060303,1141355407360,,,,,,,,,,,,,57.0,2006-03-03 03:10:07.360,2006,3,3,62,LS7
2_LT05_126052_20060311,1142046664290,-0.1278716597203583,0.1658834688452272,-0.5527085976174069,0.4308689421999382,0.7186238765716553,-0.2740980088710785,-0.2778545543001908,0.7274725274725274,-0.5931419764977848,34.744391351265875,48.66590503494473,26.98218563991685,7.0,2006-03-11 03:11:04.290,2006,3,11,70,LS5
2_LT05_126052_20060412,1144811499580,-0.2127117176639125,0.679949458319723,-0.9382401139074068,0.5115913878059762,0.9484631419181824,-0.926642894744873,-0.2433648013536559,0.7512437810945274,-0.499262174126906,32.65262415773281,44.20382951405958,25.575005336663992,23.0,2006-04-12 03:11:39.580,2006,4,12,102,LS5
1_2_LE07_126052_20060420,1145502601190,-0.1618482413110914,0.1865310867673975,-0.4656923831764667,0.464256321257752,0.7127326726913452,-0.1051893383264541,-0.2577800716392886,0.4224318658280922,-0.4755762317614718,27.01434897163696,41.22185452000485,20.099398627413507,44.0,2006-04-20 03:10:01.190,2006,4,20,110,LS7
